href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2674,english618,male,"['fullerton,california,us']",Unknown,[],"58,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2724,english619,male,"['jackson,tennessee,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2735,english620,male,"['glasgow,scotland,u']",Unknown,[],"55,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2793,english621,female,"['pittsburgh,pennsylvania,us']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2799,english622,female,"['st.paul,minnesota,us']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2803,english623,male,"['fortwayne,indiana,us']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2804,english624,male,"['washington,districtofcolumbia,us']",Unknown,[],"18,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2805,english625,male,"['minneapolis,minnesota,us']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2806,english626,female,"['hammond,indiana,us']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2847,english627,female,"['sydney,australi']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2855,english628,male,"['pittsburgh,pennsylvania,us']",Unknown,[],"55,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2894,english629,female,"['southriding,virginia,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2895,english630,female,"['woodbridge,virginia,us']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2896,english631,female,"['harrisonburg,virginia,us']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2897,english632,female,"['fallschurch,virginia,us']",Unknown,[],"23,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2898,english633,female,"['washington,districtofcolumbia,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2916,english634,male,"['alexandria,virginia,us']",Unknown,[],"61,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2917,english635,female,"['vienna,virginia,us']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2918,english636,female,"['washington,dc,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2919,english637,female,"['knoxville,tennessee,us']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2920,english638,male,"['newyork,newyork,us']",Unknown,[],"27,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2921,english639,male,"['hopkinsville,kentucky,us']",Unknown,[],"33,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2922,english640,female,"['aurora,colorado,us']",Unknown,[],"25,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2923,english641,female,"['fairfax,virginia,us']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2924,english642,female,"['woodbridge,virginia,us']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2925,english643,female,"['culpeper,virginia,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2926,english644,female,"['watertown,newyork,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2932,english645,male,"['hollister,california,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2939,english646,male,"['hazleton,pennsylvania,us']",Unknown,[],"26,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2960,english647,male,"['toronto,ontario,canad']",Unknown,[],"70,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2962,english648,male,"['queensnewyork,newyork,us']",Unknown,[],"32,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2967,english649,female,"['houston,texas,us']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2979,english650,male,"['mesa,arizona,us']",Unknown,[],"75,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3007,english651,female,"['brooklyn,NewYor']",Unknown,[],"87,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3008,english652,male,"['newyork,newyork,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3009,english653,male,"['st.helens,merseyside,u']",Unknown,[],"37,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3031,english654,female,"['austin,minnesota,us']",Unknown,[],"54,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3033,english655,male,"['singapore,singapor']",Unknown,[],"30,male",1.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3034,english656,male,"['dallas,texas,us']",Unknown,[],"40,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3035,english657,male,"['alexandria,virginia,us']",Unknown,[],"55,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3036,english658,male,"['lansing,michigan,us']",Unknown,[],"22,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3037,english659,male,"['melbourne,australi']",Unknown,[],"38,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3038,english660,female,"['atlanta,georgia,us']",Unknown,[],"65,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3041,english661,female,"['birmingham,alabama,us']",Unknown,[],"26,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=11,arabic1,female,"['riyadh,saudiarabi']",Unknown,[],"38,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=16,arabic2,male,"['damascus,syri']",Unknown,[],"18,male",2.5,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=17,arabic3,male,"['doha,qata']",Unknown,[],"24,male",9.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=18,arabic4,male,"['sharjah,unitedarabemirate']",Unknown,[],"19,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=19,arabic5,female,"['casablanca,morocc']",Unknown,[],"19,female",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=20,arabic6,male,"['sanaa,yeme']",Unknown,[],"21,male",14.5,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=21,arabic7,female,"['casablanca,morocc']",Unknown,[],"18,female",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=22,arabic8,male,"['casablanca,morocc']",Unknown,[],"21,male",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=23,arabic9,female,"['jerusalem,israe']",Unknown,[],"28,female",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=12,arabic10,male,"['cairo,egyp']",Unknown,[],"26,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=13,arabic11,female,"['monastir,tunisi']",Unknown,[],"30,female",14.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=14,arabic12,male,"['baghdad,ira']",Unknown,[],"32,male",11.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=15,arabic13,male,"['zabbougha,lebano']",Unknown,[],"25,male",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=428,arabic14,male,"['amman,jorda']",Unknown,[],"47,male",11.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=437,arabic15,male,"['qayrawan,tunisi']",Unknown,[],"40,male",33.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=471,arabic16,male,"['meknes,morocc']",Unknown,[],"22,male",16.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=512,arabic17,male,"['settat,morocc']",Unknown,[],"35,male",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=539,arabic18,male,"['kuwaitcity,kuwai']",Unknown,[],"18,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=625,arabic19,male,"['khouribga,morocc']",Unknown,[],"43,male",18.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=643,arabic20,male,"['chtaura,beqavalley,lebano']",Unknown,[],"36,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=670,arabic21,female,"['beirut,lebano']",Unknown,[],"46,female",30.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=920,arabic22,female,"['abudhabi,unitedarabemirate']",Unknown,[],"23,female",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=927,arabic23,male,"['almahalla,egyp']",Unknown,[],"42,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=970,arabic24,male,"['cairo,egyp']",Unknown,[],"40,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1011,arabic25,male,"['ramun,israel(occupiedterritory']",Unknown,[],"38,male",5.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1012,arabic26,female,"['amman,jorda']",Unknown,[],"43,female",14.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1013,arabic27,male,"['jerusalem,israe']",Unknown,[],"70,male",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1115,arabic28,male,"['al-ayn,unitedarabemirate']",Unknown,[],"30,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1116,arabic29,male,"['doha,qata']",Unknown,[],"19,male",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1133,arabic30,female,"['riyadh,saudiarabi']",Unknown,[],"19,female",8.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1181,arabic31,female,"['baghdad,ira']",Unknown,[],"47,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1203,arabic32,male,"['baghdad,ira']",Unknown,[],"42,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1204,arabic33,female,"['baghdad,ira']",Unknown,[],"28,female",11.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1253,arabic34,female,"['kuwaitcity,kuwai']",Unknown,[],"34,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1391,arabic35,male,"['jiddah,saudiarabi']",Unknown,[],"56,male",16.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1392,arabic36,male,"['jiddah,saudiarabi']",Unknown,[],"36,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1393,arabic37,male,"['jiddah,saudiarabi']",Unknown,[],"18,male",16.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1394,arabic38,female,"['shadygrove,maryland,us']",Unknown,[],"19,female",9.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1405,arabic39,male,"['jiddah,saudiarabi']",Unknown,[],"22,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1420,arabic40,male,"['jiddah,saudiarabi']",Unknown,[],"19,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1421,arabic41,male,"['riyadh,saudiarabi']",Unknown,[],"25,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1422,arabic42,male,"['jiddah,saudiarabi']",Unknown,[],"21,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1426,arabic43,female,"['beirut,lebano']",Unknown,[],"29,female",8.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1455,arabic44,female,"['jiddah,saudiarabi']",Unknown,[],"29,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1456,arabic45,female,"['fortcollins,colorado,us']",Unknown,[],"32,female",12.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1457,arabic46,male,"['jiddah,saudiarabi']",Unknown,[],"28,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1458,arabic47,male,"['jiddah,saudiarabi']",Unknown,[],"39,male",16.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1459,arabic48,male,"['mecca,saudiarabi']",Unknown,[],"29,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1460,arabic49,male,"['medina,saudiarabi']",Unknown,[],"26,male",8.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1461,arabic50,male,"['jiddah,saudiarabi']",Unknown,[],"36,male",22.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1486,arabic51,male,"['jiddah,saudiarabi']",Unknown,[],"23,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1487,arabic52,female,"['jiddah,saudiarabi']",Unknown,[],"21,female",9.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1526,arabic53,male,"['rabat,morocc']",Unknown,[],"36,male",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1565,arabic54,male,"['baghdad,ira']",Unknown,[],"22,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1569,arabic55,male,"['beirut,lebano']",Unknown,[],"70,male",33.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1677,arabic56,male,"['aindefla,algeri']",Unknown,[],"43,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1699,arabic57,female,"['beirut,lebano']",Unknown,[],"28,female",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1700,arabic58,male,"['baghdad,ira']",Unknown,[],"34,male",9.0,academic,[],0
